col1,rain,col3,date,year,month,day,doy
"Nov 8, 2011",0,2011,2011-11-08,2011,11,8,312
"Nov 9, 2011",0,2011,2011-11-09,2011,11,9,313
"Nov 10, 2011",3.578,2011,2011-11-10,2011,11,10,314
"Nov 11, 2011",0,2011,2011-11-11,2011,11,11,315
"Nov 12, 2011",0,2011,2011-11-12,2011,11,12,316
"Nov 13, 2011",3.791,2011,2011-11-13,2011,11,13,317
"Nov 14, 2011",7.582,2011,2011-11-14,2011,11,14,318
"Nov 15, 2011",11.372,2011,2011-11-15,2011,11,15,319
"Nov 16, 2011",0,2011,2011-11-16,2011,11,16,320
"Nov 17, 2011",0,2011,2011-11-17,2011,11,17,321
"Nov 18, 2011",0,2011,2011-11-18,2011,11,18,322
"Nov 19, 2011",0,2011,2011-11-19,2011,11,19,323
"Nov 20, 2011",0,2011,2011-11-20,2011,11,20,324
"Nov 21, 2011",8.925,2011,2011-11-21,2011,11,21,325
"Nov 22, 2011",4.462,2011,2011-11-22,2011,11,22,326
"Nov 23, 2011",17.849,2011,2011-11-23,2011,11,23,327
"Nov 24, 2011",0,2011,2011-11-24,2011,11,24,328
"Nov 25, 2011",0,2011,2011-11-25,2011,11,25,329
"Nov 26, 2011",0,2011,2011-11-26,2011,11,26,330
"Nov 27, 2011",6.084,2011,2011-11-27,2011,11,27,331
"Nov 28, 2011",6.084,2011,2011-11-28,2011,11,28,332
"Nov 29, 2011",6.084,2011,2011-11-29,2011,11,29,333
"Nov 30, 2011",0,2011,2011-11-30,2011,11,30,334
"Dec 1, 2011",0,2011,2011-12-01,2011,12,1,335
"Dec 2, 2011",0,2011,2011-12-02,2011,12,2,336
"Dec 3, 2011",0,2011,2011-12-03,2011,12,3,337
"Dec 4, 2011",0,2011,2011-12-04,2011,12,4,338
"Dec 5, 2011",4.214,2011,2011-12-05,2011,12,5,339
"Dec 6, 2011",4.047,2011,2011-12-06,2011,12,6,340
"Dec 7, 2011",10.118,2011,2011-12-07,2011,12,7,341
"Dec 8, 2011",4.047,2011,2011-12-08,2011,12,8,342
"Dec 9, 2011",0,2011,2011-12-09,2011,12,9,343
"Dec 10, 2011",0,2011,2011-12-10,2011,12,10,344
"Dec 11, 2011",0,2011,2011-12-11,2011,12,11,345
"Dec 12, 2011",0,2011,2011-12-12,2011,12,12,346
"Dec 13, 2011",0,2011,2011-12-13,2011,12,13,347
"Dec 14, 2011",1.058,2011,2011-12-14,2011,12,14,348
"Dec 15, 2011",6.349,2011,2011-12-15,2011,12,15,349
"Dec 16, 2011",0,2011,2011-12-16,2011,12,16,350
"Dec 17, 2011",0,2011,2011-12-17,2011,12,17,351
"Dec 18, 2011",0,2011,2011-12-18,2011,12,18,352
"Dec 19, 2011",0,2011,2011-12-19,2011,12,19,353
"Dec 20, 2011",0,2011,2011-12-20,2011,12,20,354
"Dec 21, 2011",18.787,2011,2011-12-21,2011,12,21,355
"Dec 22, 2011",0,2011,2011-12-22,2011,12,22,356
"Dec 23, 2011",12.525,2011,2011-12-23,2011,12,23,357
"Dec 24, 2011",0,2011,2011-12-24,2011,12,24,358
"Dec 25, 2011",0,2011,2011-12-25,2011,12,25,359
"Dec 26, 2011",0,2011,2011-12-26,2011,12,26,360
"Dec 27, 2011",0,2011,2011-12-27,2011,12,27,361
"Dec 28, 2011",0,2011,2011-12-28,2011,12,28,362
"Dec 29, 2011",0,2011,2011-12-29,2011,12,29,363
"Dec 30, 2011",0,2011,2011-12-30,2011,12,30,364
"Dec 31, 2011",13.175,2011,2011-12-31,2011,12,31,365
"Jan 1, 2012",0,2012,2012-01-01,2012,1,1,1
"Jan 2, 2012",0,2012,2012-01-02,2012,1,2,2
"Jan 3, 2012",0,2012,2012-01-03,2012,1,3,3
"Jan 4, 2012",0,2012,2012-01-04,2012,1,4,4
"Jan 5, 2012",0,2012,2012-01-05,2012,1,5,5
"Jan 6, 2012",0,2012,2012-01-06,2012,1,6,6
"Jan 7, 2012",0,2012,2012-01-07,2012,1,7,7
"Jan 8, 2012",0,2012,2012-01-08,2012,1,8,8
"Jan 9, 2012",0,2012,2012-01-09,2012,1,9,9
"Jan 10, 2012",0,2012,2012-01-10,2012,1,10,10
"Jan 11, 2012",0,2012,2012-01-11,2012,1,11,11
"Jan 12, 2012",26.584,2012,2012-01-12,2012,1,12,12
"Jan 13, 2012",0,2012,2012-01-13,2012,1,13,13
"Jan 14, 2012",0,2012,2012-01-14,2012,1,14,14
"Jan 15, 2012",0,2012,2012-01-15,2012,1,15,15
"Jan 16, 2012",0,2012,2012-01-16,2012,1,16,16
"Jan 17, 2012",2.459,2012,2012-01-17,2012,1,17,17
"Jan 18, 2012",0,2012,2012-01-18,2012,1,18,18
"Jan 19, 2012",4.917,2012,2012-01-19,2012,1,19,19
"Jan 20, 2012",0,2012,2012-01-20,2012,1,20,20
"Jan 21, 2012",9.469,2012,2012-01-21,2012,1,21,21
"Jan 22, 2012",0,2012,2012-01-22,2012,1,22,22
"Jan 23, 2012",0,2012,2012-01-23,2012,1,23,23
"Jan 24, 2012",0,2012,2012-01-24,2012,1,24,24
"Jan 25, 2012",0,2012,2012-01-25,2012,1,25,25
"Jan 26, 2012",4.741,2012,2012-01-26,2012,1,26,26
"Jan 27, 2012",14.224,2012,2012-01-27,2012,1,27,27
"Jan 28, 2012",0,2012,2012-01-28,2012,1,28,28
"Jan 29, 2012",0,2012,2012-01-29,2012,1,29,29
"Jan 30, 2012",9.482,2012,2012-01-30,2012,1,30,30
"Jan 31, 2012",0,2012,2012-01-31,2012,1,31,31
"Feb 1, 2012",0,2012,2012-02-01,2012,2,1,32
"Feb 2, 2012",3.044,2012,2012-02-02,2012,2,2,33
"Feb 3, 2012",0,2012,2012-02-03,2012,2,3,34
"Feb 4, 2012",0,2012,2012-02-04,2012,2,4,35
"Feb 5, 2012",0,2012,2012-02-05,2012,2,5,36
"Feb 6, 2012",0,2012,2012-02-06,2012,2,6,37
"Feb 7, 2012",0,2012,2012-02-07,2012,2,7,38
"Feb 8, 2012",0,2012,2012-02-08,2012,2,8,39
"Feb 9, 2012",3.577,2012,2012-02-09,2012,2,9,40
"Feb 10, 2012",0,2012,2012-02-10,2012,2,10,41
"Feb 11, 2012",6.698,2012,2012-02-11,2012,2,11,42
"Feb 12, 2012",0,2012,2012-02-12,2012,2,12,43
"Feb 13, 2012",0,2012,2012-02-13,2012,2,13,44
"Feb 14, 2012",0,2012,2012-02-14,2012,2,14,45
"Feb 15, 2012",0,2012,2012-02-15,2012,2,15,46
"Feb 16, 2012",0,2012,2012-02-16,2012,2,16,47
"Feb 17, 2012",0,2012,2012-02-17,2012,2,17,48
"Feb 18, 2012",0,2012,2012-02-18,2012,2,18,49
"Feb 19, 2012",0,2012,2012-02-19,2012,2,19,50
"Feb 20, 2012",0,2012,2012-02-20,2012,2,20,51
"Feb 21, 2012",3.093,2012,2012-02-21,2012,2,21,52
"Feb 22, 2012",0,2012,2012-02-22,2012,2,22,53
"Feb 23, 2012",0,2012,2012-02-23,2012,2,23,54
"Feb 24, 2012",6.186,2012,2012-02-24,2012,2,24,55
"Feb 25, 2012",0,2012,2012-02-25,2012,2,25,56
"Feb 26, 2012",0,2012,2012-02-26,2012,2,26,57
"Feb 27, 2012",0,2012,2012-02-27,2012,2,27,58
"Feb 28, 2012",0,2012,2012-02-28,2012,2,28,59
"Feb 29, 2012",4.417,2012,2012-02-29,2012,2,29,60
"Mar 1, 2012",10.194,2012,2012-03-01,2012,3,1,61
"Mar 2, 2012",5.097,2012,2012-03-02,2012,3,2,62
"Mar 3, 2012",10.194,2012,2012-03-03,2012,3,3,63
"Mar 4, 2012",0,2012,2012-03-04,2012,3,4,64
"Mar 5, 2012",0,2012,2012-03-05,2012,3,5,65
"Mar 6, 2012",0,2012,2012-03-06,2012,3,6,66
"Mar 7, 2012",0,2012,2012-03-07,2012,3,7,67
"Mar 8, 2012",3.355,2012,2012-03-08,2012,3,8,68
"Mar 9, 2012",7.548,2012,2012-03-09,2012,3,9,69
"Mar 10, 2012",0,2012,2012-03-10,2012,3,10,70
"Mar 11, 2012",0,2012,2012-03-11,2012,3,11,71
"Mar 12, 2012",1.551,2012,2012-03-12,2012,3,12,72
"Mar 13, 2012",1.551,2012,2012-03-13,2012,3,13,73
"Mar 14, 2012",0,2012,2012-03-14,2012,3,14,74
"Mar 15, 2012",0,2012,2012-03-15,2012,3,15,75
"Mar 16, 2012",3.884,2012,2012-03-16,2012,3,16,76
"Mar 17, 2012",0,2012,2012-03-17,2012,3,17,77
"Mar 18, 2012",0,2012,2012-03-18,2012,3,18,78
"Mar 19, 2012",0,2012,2012-03-19,2012,3,19,79
"Mar 20, 2012",0,2012,2012-03-20,2012,3,20,80
"Mar 21, 2012",0,2012,2012-03-21,2012,3,21,81
"Mar 22, 2012",0,2012,2012-03-22,2012,3,22,82
"Mar 23, 2012",0,2012,2012-03-23,2012,3,23,83
"Mar 24, 2012",0,2012,2012-03-24,2012,3,24,84
"Mar 25, 2012",0,2012,2012-03-25,2012,3,25,85
"Mar 26, 2012",0,2012,2012-03-26,2012,3,26,86
"Mar 27, 2012",0,2012,2012-03-27,2012,3,27,87
"Mar 28, 2012",0,2012,2012-03-28,2012,3,28,88
"Mar 29, 2012",0,2012,2012-03-29,2012,3,29,89
"Mar 30, 2012",0,2012,2012-03-30,2012,3,30,90
"Mar 31, 2012",8.141,2012,2012-03-31,2012,3,31,91
"Apr 1, 2012",11.593,2012,2012-04-01,2012,4,1,92
"Apr 2, 2012",0,2012,2012-04-02,2012,4,2,93
"Apr 3, 2012",0,2012,2012-04-03,2012,4,3,94
"Apr 4, 2012",0,2012,2012-04-04,2012,4,4,95
"Apr 5, 2012",0,2012,2012-04-05,2012,4,5,96
"Apr 6, 2012",0,2012,2012-04-06,2012,4,6,97
"Apr 7, 2012",0,2012,2012-04-07,2012,4,7,98
"Apr 8, 2012",0,2012,2012-04-08,2012,4,8,99
"Apr 9, 2012",0,2012,2012-04-09,2012,4,9,100
"Apr 10, 2012",0,2012,2012-04-10,2012,4,10,101
"Apr 11, 2012",0,2012,2012-04-11,2012,4,11,102
"Apr 12, 2012",0,2012,2012-04-12,2012,4,12,103
"Apr 13, 2012",0,2012,2012-04-13,2012,4,13,104
"Apr 14, 2012",6.658,2012,2012-04-14,2012,4,14,105
"Apr 15, 2012",0,2012,2012-04-15,2012,4,15,106
"Apr 16, 2012",0,2012,2012-04-16,2012,4,16,107
"Apr 17, 2012",0,2012,2012-04-17,2012,4,17,108
"Apr 18, 2012",0,2012,2012-04-18,2012,4,18,109
"Apr 19, 2012",0,2012,2012-04-19,2012,4,19,110
"Apr 20, 2012",0,2012,2012-04-20,2012,4,20,111
"Apr 21, 2012",0,2012,2012-04-21,2012,4,21,112
"Apr 22, 2012",12.045,2012,2012-04-22,2012,4,22,113
"Apr 23, 2012",36.135,2012,2012-04-23,2012,4,23,114
"Apr 24, 2012",0,2012,2012-04-24,2012,4,24,115
"Apr 25, 2012",0,2012,2012-04-25,2012,4,25,116
"Apr 26, 2012",0,2012,2012-04-26,2012,4,26,117
"Apr 27, 2012",0,2012,2012-04-27,2012,4,27,118
"Apr 28, 2012",0,2012,2012-04-28,2012,4,28,119
"Apr 29, 2012",0,2012,2012-04-29,2012,4,29,120
"Apr 30, 2012",0,2012,2012-04-30,2012,4,30,121
"May 1, 2012",0,2012,2012-05-01,2012,5,1,122
"May 2, 2012",6.86,2012,2012-05-02,2012,5,2,123
"May 3, 2012",6.86,2012,2012-05-03,2012,5,3,124
"May 4, 2012",20.579,2012,2012-05-04,2012,5,4,125
"May 5, 2012",0,2012,2012-05-05,2012,5,5,126
"May 6, 2012",0,2012,2012-05-06,2012,5,6,127
"May 7, 2012",0,2012,2012-05-07,2012,5,7,128
"May 8, 2012",23.388,2012,2012-05-08,2012,5,8,129
"May 9, 2012",0,2012,2012-05-09,2012,5,9,130
"May 10, 2012",0,2012,2012-05-10,2012,5,10,131
"May 11, 2012",0,2012,2012-05-11,2012,5,11,132
"May 12, 2012",0,2012,2012-05-12,2012,5,12,133
"May 13, 2012",0,2012,2012-05-13,2012,5,13,134
"May 14, 2012",0,2012,2012-05-14,2012,5,14,135
"May 15, 2012",14.665,2012,2012-05-15,2012,5,15,136
"May 16, 2012",0,2012,2012-05-16,2012,5,16,137
"May 17, 2012",0,2012,2012-05-17,2012,5,17,138
"May 18, 2012",0,2012,2012-05-18,2012,5,18,139
"May 19, 2012",0,2012,2012-05-19,2012,5,19,140
"May 20, 2012",0,2012,2012-05-20,2012,5,20,141
"May 21, 2012",0,2012,2012-05-21,2012,5,21,142
"May 22, 2012",10.727,2012,2012-05-22,2012,5,22,143
"May 23, 2012",0,2012,2012-05-23,2012,5,23,144
"May 24, 2012",0,2012,2012-05-24,2012,5,24,145
"May 25, 2012",0,2012,2012-05-25,2012,5,25,146
"May 26, 2012",0,2012,2012-05-26,2012,5,26,147
"May 27, 2012",0,2012,2012-05-27,2012,5,27,148
"May 28, 2012",0,2012,2012-05-28,2012,5,28,149
"May 29, 2012",10.675,2012,2012-05-29,2012,5,29,150
"May 30, 2012",0,2012,2012-05-30,2012,5,30,151
"May 31, 2012",0,2012,2012-05-31,2012,5,31,152
"Jun 1, 2012",0,2012,2012-06-01,2012,6,1,153
"Jun 2, 2012",48.379,2012,2012-06-02,2012,6,2,154
"Jun 3, 2012",0,2012,2012-06-03,2012,6,3,155
"Jun 4, 2012",0,2012,2012-06-04,2012,6,4,156
"Jun 5, 2012",0,2012,2012-06-05,2012,6,5,157
"Jun 6, 2012",0,2012,2012-06-06,2012,6,6,158
"Jun 7, 2012",0,2012,2012-06-07,2012,6,7,159
"Jun 8, 2012",0,2012,2012-06-08,2012,6,8,160
"Jun 9, 2012",0,2012,2012-06-09,2012,6,9,161
"Jun 10, 2012",0,2012,2012-06-10,2012,6,10,162
"Jun 11, 2012",0,2012,2012-06-11,2012,6,11,163
"Jun 12, 2012",0,2012,2012-06-12,2012,6,12,164
"Jun 13, 2012",0,2012,2012-06-13,2012,6,13,165
"Jun 14, 2012",0,2012,2012-06-14,2012,6,14,166
"Jun 15, 2012",0,2012,2012-06-15,2012,6,15,167
"Jun 16, 2012",0,2012,2012-06-16,2012,6,16,168
"Jun 17, 2012",0,2012,2012-06-17,2012,6,17,169
"Jun 18, 2012",0,2012,2012-06-18,2012,6,18,170
"Jun 19, 2012",16.403,2012,2012-06-19,2012,6,19,171
"Jun 20, 2012",0,2012,2012-06-20,2012,6,20,172
"Jun 21, 2012",0,2012,2012-06-21,2012,6,21,173
"Jun 22, 2012",0,2012,2012-06-22,2012,6,22,174
"Jun 23, 2012",0,2012,2012-06-23,2012,6,23,175
"Jun 24, 2012",0,2012,2012-06-24,2012,6,24,176
"Jun 25, 2012",9.814,2012,2012-06-25,2012,6,25,177
"Jun 26, 2012",0,2012,2012-06-26,2012,6,26,178
"Jun 27, 2012",0,2012,2012-06-27,2012,6,27,179
"Jun 28, 2012",0,2012,2012-06-28,2012,6,28,180
"Jun 29, 2012",0,2012,2012-06-29,2012,6,29,181
"Jun 30, 2012",0,2012,2012-06-30,2012,6,30,182
"Jul 1, 2012",0,2012,2012-07-01,2012,7,1,183
"Jul 2, 2012",0,2012,2012-07-02,2012,7,2,184
"Jul 3, 2012",0,2012,2012-07-03,2012,7,3,185
"Jul 4, 2012",7.565,2012,2012-07-04,2012,7,4,186
"Jul 5, 2012",0,2012,2012-07-05,2012,7,5,187
"Jul 6, 2012",0,2012,2012-07-06,2012,7,6,188
"Jul 7, 2012",14.385,2012,2012-07-07,2012,7,7,189
"Jul 8, 2012",0,2012,2012-07-08,2012,7,8,190
"Jul 9, 2012",0,2012,2012-07-09,2012,7,9,191
"Jul 10, 2012",0,2012,2012-07-10,2012,7,10,192
"Jul 11, 2012",0,2012,2012-07-11,2012,7,11,193
"Jul 12, 2012",0,2012,2012-07-12,2012,7,12,194
"Jul 13, 2012",0,2012,2012-07-13,2012,7,13,195
"Jul 14, 2012",9.818,2012,2012-07-14,2012,7,14,196
"Jul 15, 2012",0,2012,2012-07-15,2012,7,15,197
"Jul 16, 2012",0,2012,2012-07-16,2012,7,16,198
"Jul 17, 2012",0,2012,2012-07-17,2012,7,17,199
"Jul 18, 2012",0,2012,2012-07-18,2012,7,18,200
"Jul 19, 2012",0,2012,2012-07-19,2012,7,19,201
"Jul 20, 2012",0,2012,2012-07-20,2012,7,20,202
"Jul 21, 2012",0,2012,2012-07-21,2012,7,21,203
"Jul 22, 2012",0,2012,2012-07-22,2012,7,22,204
"Jul 23, 2012",0,2012,2012-07-23,2012,7,23,205
"Jul 24, 2012",0,2012,2012-07-24,2012,7,24,206
"Jul 25, 2012",0,2012,2012-07-25,2012,7,25,207
"Jul 26, 2012",28.655,2012,2012-07-26,2012,7,26,208
"Jul 27, 2012",14.327,2012,2012-07-27,2012,7,27,209
"Jul 28, 2012",0,2012,2012-07-28,2012,7,28,210
"Jul 29, 2012",0,2012,2012-07-29,2012,7,29,211
"Jul 30, 2012",0,2012,2012-07-30,2012,7,30,212
"Jul 31, 2012",0,2012,2012-07-31,2012,7,31,213
"Aug 1, 2012",0,2012,2012-08-01,2012,8,1,214
"Aug 2, 2012",0,2012,2012-08-02,2012,8,2,215
"Aug 3, 2012",0,2012,2012-08-03,2012,8,3,216
"Aug 4, 2012",0,2012,2012-08-04,2012,8,4,217
"Aug 5, 2012",0,2012,2012-08-05,2012,8,5,218
"Aug 6, 2012",0,2012,2012-08-06,2012,8,6,219
"Aug 7, 2012",0,2012,2012-08-07,2012,8,7,220
"Aug 8, 2012",0,2012,2012-08-08,2012,8,8,221
"Aug 9, 2012",0,2012,2012-08-09,2012,8,9,222
"Aug 10, 2012",49.76,2012,2012-08-10,2012,8,10,223
"Aug 11, 2012",0,2012,2012-08-11,2012,8,11,224
"Aug 12, 2012",0,2012,2012-08-12,2012,8,12,225
"Aug 13, 2012",0,2012,2012-08-13,2012,8,13,226
"Aug 14, 2012",0,2012,2012-08-14,2012,8,14,227
"Aug 15, 2012",51.802,2012,2012-08-15,2012,8,15,228
"Aug 16, 2012",0,2012,2012-08-16,2012,8,16,229
"Aug 17, 2012",0,2012,2012-08-17,2012,8,17,230
"Aug 18, 2012",0,2012,2012-08-18,2012,8,18,231
"Aug 19, 2012",0,2012,2012-08-19,2012,8,19,232
"Aug 20, 2012",0,2012,2012-08-20,2012,8,20,233
"Aug 21, 2012",0,2012,2012-08-21,2012,8,21,234
"Aug 22, 2012",0,2012,2012-08-22,2012,8,22,235
"Aug 23, 2012",0,2012,2012-08-23,2012,8,23,236
"Aug 24, 2012",0,2012,2012-08-24,2012,8,24,237
"Aug 25, 2012",0,2012,2012-08-25,2012,8,25,238
"Aug 26, 2012",0,2012,2012-08-26,2012,8,26,239
"Aug 27, 2012",0,2012,2012-08-27,2012,8,27,240
"Aug 28, 2012",0,2012,2012-08-28,2012,8,28,241
"Aug 29, 2012",0,2012,2012-08-29,2012,8,29,242
"Aug 30, 2012",0,2012,2012-08-30,2012,8,30,243
"Aug 31, 2012",0,2012,2012-08-31,2012,8,31,244
"Sep 1, 2012",0,2012,2012-09-01,2012,9,1,245
"Sep 2, 2012",0,2012,2012-09-02,2012,9,2,246
"Sep 3, 2012",0,2012,2012-09-03,2012,9,3,247
"Sep 4, 2012",0,2012,2012-09-04,2012,9,4,248
"Sep 5, 2012",21.552,2012,2012-09-05,2012,9,5,249
"Sep 6, 2012",6.061,2012,2012-09-06,2012,9,6,250
"Sep 7, 2012",12.122,2012,2012-09-07,2012,9,7,251
"Sep 8, 2012",6.061,2012,2012-09-08,2012,9,8,252
"Sep 9, 2012",0,2012,2012-09-09,2012,9,9,253
"Sep 10, 2012",0,2012,2012-09-10,2012,9,10,254
"Sep 11, 2012",0,2012,2012-09-11,2012,9,11,255
"Sep 12, 2012",0,2012,2012-09-12,2012,9,12,256
"Sep 13, 2012",0,2012,2012-09-13,2012,9,13,257
"Sep 14, 2012",0,2012,2012-09-14,2012,9,14,258
"Sep 15, 2012",0,2012,2012-09-15,2012,9,15,259
"Sep 16, 2012",0,2012,2012-09-16,2012,9,16,260
"Sep 17, 2012",0,2012,2012-09-17,2012,9,17,261
"Sep 18, 2012",28.093,2012,2012-09-18,2012,9,18,262
"Sep 19, 2012",0,2012,2012-09-19,2012,9,19,263
"Sep 20, 2012",0,2012,2012-09-20,2012,9,20,264
"Sep 21, 2012",0,2012,2012-09-21,2012,9,21,265
"Sep 22, 2012",0,2012,2012-09-22,2012,9,22,266
"Sep 23, 2012",0,2012,2012-09-23,2012,9,23,267
"Sep 24, 2012",0,2012,2012-09-24,2012,9,24,268
"Sep 25, 2012",0,2012,2012-09-25,2012,9,25,269
"Sep 26, 2012",0,2012,2012-09-26,2012,9,26,270
"Sep 27, 2012",9.892,2012,2012-09-27,2012,9,27,271
"Sep 28, 2012",9.892,2012,2012-09-28,2012,9,28,272
"Sep 29, 2012",0,2012,2012-09-29,2012,9,29,273
"Sep 30, 2012",0,2012,2012-09-30,2012,9,30,274
"Oct 1, 2012",0,2012,2012-10-01,2012,10,1,275
"Oct 2, 2012",0,2012,2012-10-02,2012,10,2,276
"Oct 3, 2012",0,2012,2012-10-03,2012,10,3,277
"Oct 4, 2012",0,2012,2012-10-04,2012,10,4,278
"Oct 5, 2012",0,2012,2012-10-05,2012,10,5,279
"Oct 6, 2012",17.292,2012,2012-10-06,2012,10,6,280
"Oct 7, 2012",0,2012,2012-10-07,2012,10,7,281
"Oct 8, 2012",0,2012,2012-10-08,2012,10,8,282
"Oct 9, 2012",0,2012,2012-10-09,2012,10,9,283
"Oct 10, 2012",0,2012,2012-10-10,2012,10,10,284
"Oct 11, 2012",0,2012,2012-10-11,2012,10,11,285
"Oct 12, 2012",0,2012,2012-10-12,2012,10,12,286
"Oct 13, 2012",0,2012,2012-10-13,2012,10,13,287
"Oct 14, 2012",15.428,2012,2012-10-14,2012,10,14,288
"Oct 15, 2012",0,2012,2012-10-15,2012,10,15,289
"Oct 16, 2012",0,2012,2012-10-16,2012,10,16,290
"Oct 17, 2012",0,2012,2012-10-17,2012,10,17,291
"Oct 18, 2012",0,2012,2012-10-18,2012,10,18,292
"Oct 19, 2012",20.705,2012,2012-10-19,2012,10,19,293
"Oct 20, 2012",0,2012,2012-10-20,2012,10,20,294
"Oct 21, 2012",0,2012,2012-10-21,2012,10,21,295
"Oct 22, 2012",0,2012,2012-10-22,2012,10,22,296
"Oct 23, 2012",0,2012,2012-10-23,2012,10,23,297
"Oct 24, 2012",0,2012,2012-10-24,2012,10,24,298
"Oct 25, 2012",0,2012,2012-10-25,2012,10,25,299
"Oct 26, 2012",0,2012,2012-10-26,2012,10,26,300
"Oct 27, 2012",0,2012,2012-10-27,2012,10,27,301
"Oct 28, 2012",0,2012,2012-10-28,2012,10,28,302
"Oct 29, 2012",34.361,2012,2012-10-29,2012,10,29,303
"Oct 30, 2012",11.454,2012,2012-10-30,2012,10,30,304
"Oct 31, 2012",0,2012,2012-10-31,2012,10,31,305
"Nov 1, 2012",0,2012,2012-11-01,2012,11,1,306
"Nov 2, 2012",0,2012,2012-11-02,2012,11,2,307
"Nov 3, 2012",0,2012,2012-11-03,2012,11,3,308
"Nov 4, 2012",0,2012,2012-11-04,2012,11,4,309
"Nov 5, 2012",0,2012,2012-11-05,2012,11,5,310
"Nov 6, 2012",0,2012,2012-11-06,2012,11,6,311
"Nov 7, 2012",0,2012,2012-11-07,2012,11,7,312
"Nov 8, 2012",0,2012,2012-11-08,2012,11,8,313
"Nov 9, 2012",0,2012,2012-11-09,2012,11,9,314
"Nov 10, 2012",0,2012,2012-11-10,2012,11,10,315
"Nov 11, 2012",11.325,2012,2012-11-11,2012,11,11,316
"Nov 12, 2012",22.651,2012,2012-11-12,2012,11,12,317
"Nov 13, 2012",0,2012,2012-11-13,2012,11,13,318
"Nov 14, 2012",0,2012,2012-11-14,2012,11,14,319
"Nov 15, 2012",0,2012,2012-11-15,2012,11,15,320
"Nov 16, 2012",0,2012,2012-11-16,2012,11,16,321
"Nov 17, 2012",0,2012,2012-11-17,2012,11,17,322
"Nov 18, 2012",0,2012,2012-11-18,2012,11,18,323
"Nov 19, 2012",0,2012,2012-11-19,2012,11,19,324
"Nov 20, 2012",0,2012,2012-11-20,2012,11,20,325
"Nov 21, 2012",0,2012,2012-11-21,2012,11,21,326
"Nov 22, 2012",0,2012,2012-11-22,2012,11,22,327
"Nov 23, 2012",0,2012,2012-11-23,2012,11,23,328
"Nov 24, 2012",0,2012,2012-11-24,2012,11,24,329
"Nov 25, 2012",0,2012,2012-11-25,2012,11,25,330
"Nov 26, 2012",0,2012,2012-11-26,2012,11,26,331
"Nov 27, 2012",0,2012,2012-11-27,2012,11,27,332
"Nov 28, 2012",0,2012,2012-11-28,2012,11,28,333
"Nov 29, 2012",0,2012,2012-11-29,2012,11,29,334
"Nov 30, 2012",0,2012,2012-11-30,2012,11,30,335
"Dec 1, 2012",3.254,2012,2012-12-01,2012,12,1,336
"Dec 2, 2012",6.508,2012,2012-12-02,2012,12,2,337
"Dec 3, 2012",0,2012,2012-12-03,2012,12,3,338
"Dec 4, 2012",0,2012,2012-12-04,2012,12,4,339
"Dec 5, 2012",3.254,2012,2012-12-05,2012,12,5,340
"Dec 6, 2012",0,2012,2012-12-06,2012,12,6,341
"Dec 7, 2012",0,2012,2012-12-07,2012,12,7,342
"Dec 8, 2012",2.81,2012,2012-12-08,2012,12,8,343
"Dec 9, 2012",2.81,2012,2012-12-09,2012,12,9,344
"Dec 10, 2012",19.673,2012,2012-12-10,2012,12,10,345
"Dec 11, 2012",0,2012,2012-12-11,2012,12,11,346
"Dec 12, 2012",0,2012,2012-12-12,2012,12,12,347
"Dec 13, 2012",0,2012,2012-12-13,2012,12,13,348
"Dec 14, 2012",0,2012,2012-12-14,2012,12,14,349
"Dec 15, 2012",0,2012,2012-12-15,2012,12,15,350
"Dec 16, 2012",4.762,2012,2012-12-16,2012,12,16,351
"Dec 17, 2012",14.287,2012,2012-12-17,2012,12,17,352
"Dec 18, 2012",9.525,2012,2012-12-18,2012,12,18,353
"Dec 19, 2012",0,2012,2012-12-19,2012,12,19,354
"Dec 20, 2012",9.525,2012,2012-12-20,2012,12,20,355
"Dec 21, 2012",14.245,2012,2012-12-21,2012,12,21,356
"Dec 22, 2012",0,2012,2012-12-22,2012,12,22,357
"Dec 23, 2012",0,2012,2012-12-23,2012,12,23,358
"Dec 24, 2012",7.122,2012,2012-12-24,2012,12,24,359
"Dec 25, 2012",0,2012,2012-12-25,2012,12,25,360
"Dec 26, 2012",17.154,2012,2012-12-26,2012,12,26,361
"Dec 27, 2012",17.154,2012,2012-12-27,2012,12,27,362
"Dec 28, 2012",0,2012,2012-12-28,2012,12,28,363
"Dec 29, 2012",0,2012,2012-12-29,2012,12,29,364
"Dec 30, 2012",0,2012,2012-12-30,2012,12,30,365
"Dec 31, 2012",0,2012,2012-12-31,2012,12,31,366
"Jan 1, 2013",1.169,2013,2013-01-01,2013,1,1,1
"Jan 2, 2013",0,2013,2013-01-02,2013,1,2,2
"Jan 3, 2013",0,2013,2013-01-03,2013,1,3,3
"Jan 4, 2013",0,2013,2013-01-04,2013,1,4,4
"Jan 5, 2013",0,2013,2013-01-05,2013,1,5,5
"Jan 6, 2013",0,2013,2013-01-06,2013,1,6,6
"Jan 7, 2013",0,2013,2013-01-07,2013,1,7,7
"Jan 8, 2013",0,2013,2013-01-08,2013,1,8,8
"Jan 9, 2013",2.525,2013,2013-01-09,2013,1,9,9
"Jan 10, 2013",0,2013,2013-01-10,2013,1,10,10
"Jan 11, 2013",3.176,2013,2013-01-11,2013,1,11,11
"Jan 12, 2013",1.588,2013,2013-01-12,2013,1,12,12
